Exchange,Segment,ExchSeg,Token,FullName,Symbol,TradingSymbol,Series,ISIN,LotSize,TickSize,PricePrecision,OptionType,Underlying,UnderlyingToken,StrikePrice,Expiry,FreezeQty,Lower Band,Upper Band,SurCodes,Events,ExchangeID,Multiplier,SettlementType
NSE,CM,NSECM,13587,ACTION CONST EQUIP LTD,ACE,ACE-EQ,EQ,INE731H01025,1,0.10,2,,,0,0.00,,96099,831.60,1247.20,,,13587,1,
NSE,CM,NSECM,759291,BLUESTONE JEWEL LFSTL LTD,BLUESTONE,BLUESTONE-EQ,EQ,INE304W01038,1,0.05,2,,,0,0.00,,129388,617.95,926.85,2100;2600;2900;3900,,759291,1,
NSE,CM,NSECM,762163,WATERWAYS LEISURE TOUR L,CORDELIA,CORDELIA-EQ,EQ,INE0LZF01013,1,0.05,2,,,0,0.00,,123938,725.80,887.00,,,762163,1,
NSE,CM,NSECM,9288,KRITIKA WIRES LIMITED,KRITIKA,KRITIKA-EQ,EQ,INE00Z501029,1,0.01,2,,,0,0.00,,8707354,4.38,6.56,,,9288,1,
NSE,CM,NSECM,9049,ROTO PUMPS LIMITED,ROTO,ROTO-EQ,EQ,INE535D01037,1,0.01,2,,,0,0.00,,1468744,54.47,81.69,2100,,9049,1,
NSE,CM,NSECM,18593,EMS LIMITED,EMSLIMITED,EMSLIMITED-EQ,EQ,INE0OV601013,1,0.05,2,,,0,0.00,,247944,363.00,443.60,,,18593,1,
NSE,CM,NSECM,3063,VEDANTA LIMITED,VEDL,VEDL-EQ,EQ,INE205A01025,1,0.05,2,,,0,0.00,,375396,238.20,291.10,1001;1600,,3063,1,
NSE,CM,NSECM,7083,STAR HEALTH & AL INS CO L,STARHEALTH,STARHEALTH-EQ,EQ,INE575P01011,1,0.05,2,,,0,0.00,,171821,464.65,696.95,2100,,7083,1,
NSE,CM,NSECM,21062,INNOVA CAPTAB LIMITED,INNOVACAP,INNOVACAP-EQ,EQ,INE0DUT01020,1,0.05,2,,,0,0.00,,105178,760.40,1140.50,,,21062,1,
NSE,CM,NSECM,305,BAJAJ HOLDINGS & INVS LTD,BAJAJHLDNG,BAJAJHLDNG-EQ,EQ,INE118A01012,1,1.00,2,,,0,0.00,,9347,9612.00,11746.00,2100,,305,1,
NSE,CM,NSECM,13810,GREENPANEL INDUSTRIES LTD,GREENPANEL,GREENPANEL-EQ,EQ,INE08ZM01014,1,0.01,2,,,0,0.00,,514788,155.40,233.08,2200,Final Dividend - Rs. - 0.5000;31 Jul 2026,13810,1,
NSE,CM,NSECM,21469,OPTIEMUS INFRACOM LTD,OPTIEMUS,OPTIEMUS-EQ,EQ,INE350C01017,1,0.05,2,,,0,0.00,,166645,480.00,719.90,2100;3200;4100,,21469,1,
NSE,CM,NSECM,804,SHIVA TEXYARN LIMITED,SHIVATEX,SHIVATEX-EQ,EQ,INE705C01020,1,0.01,2,,,0,0.00,,423879,123.94,185.90,2300,,804,1,
NSE,CM,NSECM,761197,GUJARAT KIDNEY N SUP SP L,GKSL,GKSL-EQ,EQ,INE0V0W01025,1,0.01,2,,,0,0.00,,779995,102.56,153.84,2100,,761197,1,
NSE,CM,NSECM,11856,SHAH ALLOYS LIMITED,SHAHALLOYS,SHAHALLOYS-EQ,EQ,INE640C01011,1,0.01,2,,,0,0.00,,647378,53.25,79.87,2300,,11856,1,
NSE,CM,NSECM,1448,HLV LIMITED,HLVLTD,HLVLTD-EQ,EQ,INE102A01024,1,0.01,2,,,0,0.00,,14164197,5.65,8.47,2100,,1448,1,
NSE,CM,NSECM,14582,SREE RAYALSEEMA HHP LTD.,SRHHYPOLTD,SRHHYPOLTD-EQ,EQ,INE917H01012,1,0.05,2,,,0,0.00,,209255,382.30,573.40,2300,,14582,1,
NSE,CM,NSECM,11343,AFFLE 3I LIMITED,AFFLE,AFFLE-EQ,EQ,INE00WC01027,1,0.10,2,,,0,0.00,,69130,1156.30,1734.30,,,11343,1,
NSE,CM,NSECM,4067,MARICO LIMITED,MARICO,MARICO-EQ,EQ,INE196A01026,1,0.05,2,,,0,0.00,,116852,770.05,941.15,2100,Final Dividend - Rs. - 4.0000;30 Jul 2026,4067,1,
NSE,CM,NSECM,762914,SIKA INTERPLANT SYSTEMS L,SIKA,SIKA-EQ,EQ,INE438E01032,1,0.10,2,,,0,0.00,,87728,911.70,1367.50,,Final Dividend - Rs. - 3.5000;05 Aug 2026,762914,1,
NSE,CM,NSECM,15180,KIRLOSKAR PNEUMATIC COM L,KIRLPNU,KIRLPNU-EQ,EQ,INE811A01020,1,0.10,2,,,0,0.00,,66776,1197.70,1796.50,4100,,15180,1,
NSE,CM,NSECM,163,APOLLO TYRES LTD,APOLLOTYRE,APOLLOTYRE-EQ,EQ,INE438A01022,1,0.05,2,,,0,0.00,,238161,335.75,503.55,,,163,1,
NSE,CM,NSECM,2463,MISHRA DHATU NIGAM LTD,MIDHANI,MIDHANI-EQ,EQ,INE099Z01011,1,0.05,2,,,0,0.00,,254594,314.20,471.20,2100,,2463,1,
NSE,CM,NSECM,29944,KOTAKMAMC - NIFTY100EW,NIFTY100EW,NIFTY100EW-EQ,EQ,INF174KA1UW4,1,0.01,2,,,0,0.00,,276133,27.73,41.59,,,29944,1,
NSE,CM,NSECM,758941,CAREER POINT EDUTECH LTD,CPEDU,CPEDU-EQ,EQ,INE0P6P01016,1,0.01,2,,,0,0.00,,536272,149.18,223.76,2300,,758941,1,
NSE,CM,NSECM,14366,VODAFONE IDEA LIMITED,IDEA,IDEA-EQ,EQ,INE669E01016,1,0.01,2,,,0,0.00,,7584011,11.82,14.44,4300,,14366,1,
NSE,CM,NSECM,2385,NAVNEET EDUCATION LTD,NAVNETEDUL,NAVNETEDUL-EQ,EQ,INE060A01024,1,0.01,2,,,0,0.00,,694387,115.18,172.76,,,2385,1,
NSE,CM,NSECM,6964,GO FASHION INDIA LTD,GOCOLORS,GOCOLORS-EQ,EQ,INE0BJS01011,1,0.05,2,,,0,0.00,,308444,259.35,388.95,3900;4200;4300,,6964,1,
NSE,CM,NSECM,759169,MANGALAM WORLDWIDE LTD,MWL,MWL-EQ,EQ,INE0JYY01029,1,0.05,2,,,0,0.00,,2777606,28.80,43.20,,Final Dividend - Rs. - 0.0300;23 Jul 2026,759169,1,
NSE,CM,NSECM,21001,PUNJAB & SIND BANK,PSB,PSB-EQ,EQ,INE608A01012,1,0.01,2,,,0,0.00,,4200585,19.02,28.52,,Final Dividend - Rs. - 0.3900;21 Jul 2026,21001,1,
NSE,CM,NSECM,10761,DSPAMC - DSPSILVETF,SILVERADD,SILVERADD-EQ,EQ,INF740KA1RE3,1,0.01,2,,,0,0.00,,469549,170.36,255.52,,,10761,1,
NSE,CM,NSECM,278,AUTOMOTIVE AXLES LIMITED,AUTOAXLES,AUTOAXLES-EQ,EQ,INE449A01011,1,0.10,2,,,0,0.00,,55580,1439.20,2158.60,,Final Dividend - Rs. - 32.0000;05 Aug 2026,278,1,
NSE,CM,NSECM,2229,MODI RUBBER LTD,MODIRUBBER,MODIRUBBER-EQ,EQ,INE832A01018,1,0.01,2,,,0,0.00,,794510,100.69,151.03,1500;2200;2300,,2229,1,
NSE,CM,NSECM,762346,RMC SWITCHGEARS LIMITED,RMC,RMC-EQ,EQ,INE655V01019,1,0.05,2,,,0,0.00,,345861,214.45,321.65,3900;4100,,762346,1,
NSE,CM,NSECM,762680,FERMENTA BIOTECH LTD.,FERMENTA,FERMENTA-EQ,EQ,INE225B01021,1,0.05,2,,,0,0.00,,231444,345.65,518.45,3900,Final Dividend - Rs. - 3.7500;05 Aug 2026,762680,1,
NSE,CM,NSECM,29075,STANDARD ENGNG TCNLGY LTD,SETL,SETL-EQ,EQ,INE0M4D01010,1,0.05,2,,,0,0.00,,366664,259.10,286.30,201;2100,,29075,1,
NSE,CM,NSECM,18783,BANDHANAMC - IDFNIFTYET,IDFNIFTYET,IDFNIFTYET-EQ,EQ,INF194KA1U07,1,0.01,2,,,0,0.00,,4672,210.78,316.16,,,18783,1,
NSE,CM,NSECM,30249,ISHAN DYES N CHEMICALS L,ISHANCH,ISHANCH-EQ,EQ,INE561M01018,1,0.01,2,,,0,0.00,,892852,41.72,62.56,201;2200;2300,,30249,1,
NSE,CM,NSECM,8342,ICICIPRAMC - ICICI5GSEC,GSEC5IETF,GSEC5IETF-EQ,EQ,INF109KC14A8,1,0.01,2,,,0,0.00,,102312,62.68,69.26,,,8342,1,
NSE,CM,NSECM,6908,VISHNU CHEMICALS LIMITED,VISHNU,VISHNU-EQ,EQ,INE270I01022,1,0.05,2,,,0,0.00,,158122,505.95,758.85,,Final Dividend - Rs. - 0.3000;21 Aug 2026,6908,1,
NSE,CM,NSECM,9897,AIRAN LIMITED,AIRAN,AIRAN-EQ,EQ,INE645W01026,1,0.01,2,,,0,0.00,,4088152,12.03,18.03,,,9897,1,
NSE,CM,NSECM,8937,E2E NETWORKS LIMITED,E2E,E2E-EQ,EQ,INE255Z01027,1,0.05,2,,,0,0.00,,193435,490.90,542.50,2100;2600;2900;3900,,8937,1,
NSE,CM,NSECM,11359,DHANLAXMI BANK LIMITED,DHANBANK,DHANBANK-EQ,EQ,INE680A01011,1,0.01,2,,,0,0.00,,2916034,27.44,41.14,,,11359,1,
NSE,CM,NSECM,18581,KIRLOSKAR BROTHERS LTD,KIRLOSBROS,KIRLOSBROS-EQ,EQ,INE732A01036,1,0.10,2,,,0,0.00,,54394,1468.90,2203.30,,Final Dividend - Rs. - 7.0000;24 Jul 2026,18581,1,
NSE,CM,NSECM,18840,NIRAJ ISPAT IND LTD,NIRAJISPAT,NIRAJISPAT-EQ,EQ,INE326T01011,1,0.01,2,,,0,0.00,,19618,171.45,209.55,2300;4100;4200;4300,,18840,1,
NSE,CM,NSECM,3499,TATA STEEL LIMITED,TATASTEEL,TATASTEEL-EQ,EQ,INE081A01020,1,0.01,2,,,0,0.00,,536790,164.41,200.93,,,3499,1,
NSE,CM,NSECM,11082,LIBAS CONSU PRODUCTS LTD,LIBAS,LIBAS-EQ,EQ,INE908V01012,1,0.01,2,,,0,0.00,,861466,8.04,12.04,2100;2300,,11082,1,
NSE,CM,NSECM,24524,SBIAMC - SBINEQWETF,SBINEQWETF,SBINEQWETF-EQ,EQ,INF200KB1282,1,0.01,2,,,0,0.00,,385598,26.49,39.73,,,24524,1,
NSE,CM,NSECM,2142,MAX FINANCIAL SERV LTD,MFSL,MFSL-EQ,EQ,INE180A01020,1,0.10,2,,,0,0.00,,65915,1364.00,1667.00,2100,,2142,1,
NSE,CM,NSECM,9356,MSTC LIMITED,MSTCLTD,MSTCLTD-EQ,EQ,INE255X01014,1,0.05,2,,,0,0.00,,164664,546.50,667.90,201,,9356,1,
NSE,CM,NSECM,17704,QUESS CORP LIMITED,QUESS,QUESS-EQ,EQ,INE615P01015,1,0.05,2,,,0,0.00,,338448,236.35,354.45,3300,Final Dividend - Rs. - 3.0000;07 Aug 2026,17704,1,
NSE,CM,NSECM,9921,ALANKIT LIMITED,ALANKIT,ALANKIT-EQ,EQ,INE914E01040,1,0.01,2,,,0,0.00,,8866868,6.37,9.55,,,9921,1,
NSE,CM,NSECM,11905,GENUS POWER INFRASTRU LTD,GENUSPOWER,GENUSPOWER-EQ,EQ,INE955D01029,1,0.05,2,,,0,0.00,,316715,252.50,378.70,,,11905,1,
NSE,CM,NSECM,9668,HIKAL LIMITED,HIKAL,HIKAL-EQ,EQ,INE475B01022,1,0.01,2,,,0,0.00,,459910,173.92,260.88,2200,,9668,1,
NSE,CM,NSECM,14278,ORIENT BELL LIMITED,ORIENTBELL,ORIENTBELL-EQ,EQ,INE607D01018,1,0.05,2,,,0,0.00,,312979,255.60,383.40,201;2300,Dividend - Rs. - 1.0000;24 Jul 2026,14278,1,
NSE,CM,NSECM,12101,HDFCAMC - HDFCNIFIT,HDFCNIFIT,HDFCNIFIT-EQ,EQ,INF179KC1IA8,1,0.01,2,,,0,0.00,,1322605,24.40,36.60,,,12101,1,
NSE,CM,NSECM,20956,SUNDARAM CLAYTON LIMITED,SUNCLAY,SUNCLAY-EQ,EQ,INE0Q3R01026,1,0.10,2,,,0,0.00,,73346,1090.60,1635.80,,,20956,1,
NSE,CM,NSECM,14599,GLOBAL SURFACES LIMITED,GSLSU,GSLSU-EQ,EQ,INE0JSX01015,1,0.01,2,,,0,0.00,,1385884,26.61,29.41,201;1500;2200,,14599,1,
NSE,CM,NSECM,20413,IOL CHEM AND PHARMA LTD,IOLCP,IOLCP-EQ,EQ,INE485C01029,1,0.01,2,,,0,0.00,,670122,119.38,179.06,201,,20413,1,
NSE,CM,NSECM,759402,ADVANCE AGROLIFE LIMITED,ADVANCE,ADVANCE-EQ,EQ,INE1B0W01010,1,0.01,2,,,0,0.00,,909963,87.92,131.86,,,759402,1,
NSE,CM,NSECM,19372,SPACENET ENTERS IND LTD,SPCENET,SPCENET-EQ,EQ,INE970N01027,1,0.01,2,,,0,0.00,,18564957,3.34,3.68,4100;4200;4300,,19372,1,
NSE,CM,NSECM,759880,TENNECO CLEAN AIR INDIA L,TENNIND,TENNIND-EQ,EQ,INE19RI01016,1,0.05,2,,,0,0.00,,184849,432.00,647.90,2100,,759880,1,
NSE,CM,NSECM,3475,THERMAX LTD,THERMAX,THERMAX-EQ,EQ,INE152A01029,1,0.50,2,,,0,0.00,,22042,3611.50,5416.50,2100,,3475,1,
NSE,CM,NSECM,12841,11NSETEST,11NSETEST,11NSETEST-EQ,EQ,DUMMYSAN001,1,0.05,2,,,0,0.00,,0,76.00,114.00,,,12841,1,
NSE,CM,NSECM,5378,ASAHI INDIA GLASS LIMITED,ASAHIINDIA,ASAHIINDIA-EQ,EQ,INE439A01020,1,0.05,2,,,0,0.00,,112421,710.65,1065.95,2100,,5378,1,
NSE,CM,NSECM,762807,NATIONAL STAND (INDIA) L,NATIONSTD,NATIONSTD-EQ,EQ,INE166R01015,1,0.10,2,,,0,0.00,,312298,304.20,336.20,201,,762807,1,
NSE,CM,NSECM,759587,STUDDS ACCESSORIES LTD,STUDDS,STUDDS-EQ,EQ,INE00Q601028,1,0.05,2,,,0,0.00,,221912,360.50,540.70,,,759587,1,
NSE,CM,NSECM,9020,VAXTEX COTFAB LIMITED,VCL,VCL-EQ,EQ,INE098201036,1,0.01,2,,,0,0.00,,6008696,0.95,1.03,4100;4200;4300,,9020,1,
NSE,CM,NSECM,757,CRISIL LTD,CRISIL,CRISIL-EQ,EQ,INE007A01025,1,0.10,2,,,0,0.00,,23034,3469.80,5204.60,,Interim Dividend - Rs. - 10.0000;27 Jul 2026,757,1,
NSE,CM,NSECM,760923,KN AGRI RESOURCES LIMITED,KNAGRI,KNAGRI-EQ,EQ,INE0KNW01016,1,0.01,2,,,0,0.00,,468053,170.92,256.36,2300,,760923,1,
NSE,CM,NSECM,18391,RBL BANK LIMITED,RBLBANK,RBLBANK-EQ,EQ,INE976G01028,1,0.05,2,,,0,0.00,,283075,317.65,388.15,2100,,18391,1,
NSE,CM,NSECM,359,RAJ OIL MILLS LIMITED,ROML,ROML-EQ,EQ,INE294G01026,1,0.01,2,,,0,0.00,,490128,35.61,53.41,2300,,359,1,
NSE,CM,NSECM,5507,SERVOTECH REN POW SYS LTD,SERVOTECH,SERVOTECH-EQ,EQ,INE782X01033,1,0.01,2,,,0,0.00,,1045437,76.52,114.76,2100;4100;4300,,5507,1,
NSE,CM,NSECM,16986,COUNTRY CONDO S LIMITED,COUNCODOS,COUNCODOS-EQ,EQ,INE695B01025,1,0.01,2,,,0,0.00,,2537430,5.76,7.04,201;2100,,16986,1,
NSE,CM,NSECM,5382,EPIGRAL LIMITED,EPIGRAL,EPIGRAL-EQ,EQ,INE071N01016,1,0.10,2,,,0,0.00,,85979,930.20,1395.20,4300,,5382,1,
NSE,CM,NSECM,19783,MUFIN GREEN FINANCE LTD,MUFIN,MUFIN-EQ,EQ,INE08KJ01020,1,0.01,2,,,0,0.00,,804339,99.46,149.18,2100,,19783,1,
NSE,CM,NSECM,11399,SALZER ELECTRONICS LTD,SALZERELEC,SALZERELEC-EQ,EQ,INE457F01013,1,0.05,2,,,0,0.00,,173608,460.80,691.10,,,11399,1,
NSE,CM,NSECM,10859,DREAMFOLKS SERVICES LTD,DREAMFOLKS,DREAMFOLKS-EQ,EQ,INE0JS101016,1,0.01,2,,,0,0.00,,1491821,53.63,80.43,4300,,10859,1,
NSE,CM,NSECM,17875,GODREJ PROPERTIES LTD,GODREJPROP,GODREJPROP-EQ,EQ,INE484J01027,1,0.10,2,,,0,0.00,,49098,1825.90,2231.50,,Final Dividend - Rs. - 10.0000;28 Jul 2026,17875,1,
NSE,CM,NSECM,14947,MOTILAL OSWAL FIN LTD,MOTILALOFS,MOTILALOFS-EQ,EQ,INE338I01027,1,0.05,2,,,0,0.00,,114406,784.80,959.10,,,14947,1,
NSE,CM,NSECM,759434,WEWORK INDIA MANAGEMENT L,WEWORK,WEWORK-EQ,EQ,INE085001019,1,0.05,2,,,0,0.00,,140390,569.60,854.30,2100,,759434,1,
NSE,CM,NSECM,12749,DJ MEDIAPRINT & LOG LTD,DJML,DJML-EQ,EQ,INE0B1K01014,1,0.01,2,,,0,0.00,,874193,102.96,125.82,,,12749,1,
NSE,CM,NSECM,9168,UTIAMC-SNXT50BETA,SNXT50BETA,SNXT50BETA-EQ,EQ,INF789F1AUU3,1,0.01,2,,,0,0.00,,116574,74.06,111.08,,,9168,1,
NSE,CM,NSECM,20188,VA TECH WABAG LTD,WABAG,WABAG-EQ,EQ,INE956G01038,1,0.10,2,,,0,0.00,,48979,1633.00,2449.40,3500;4100,,20188,1,
NSE,CM,NSECM,762623,JOHN COCKERILL INDIA LTD.,COCKERILL,COCKERILL-EQ,EQ,INE515A01019,1,0.50,2,,,0,0.00,,11183,8044.00,9831.00,3300;3900;4100,,762623,1,
NSE,CM,NSECM,759244,JAIN RESOURCE RECYCLING L,JAINREC,JAINREC-EQ,EQ,INE0YD401026,1,0.05,2,,,0,0.00,,292976,272.80,409.20,3900,,759244,1,
NSE,CM,NSECM,757431,MOTILALAMC - MOPSE,MOPSE,MOPSE-EQ,EQ,INF247L01FO5,1,0.01,2,,,0,0.00,,5884,80.97,121.45,,,757431,1,
NSE,CM,NSECM,10511,UTIAMC-NIFTYBETA,NIFTYBETA,NIFTYBETA-EQ,EQ,INF789F1AZC0,1,0.01,2,,,0,0.00,,375660,211.50,317.24,,,10511,1,
NSE,CM,NSECM,6227,DHUNSERI TEA & IND. LTD.,DTIL,DTIL-EQ,EQ,INE341R01014,1,0.01,2,,,0,0.00,,343591,105.89,158.83,2300,Final Dividend - Rs. - 2.0000;12 Aug 2026,6227,1,
NSE,CM,NSECM,3608,AXISAMC-HEALTHAXIS,HEALTHAXIS,HEALTHAXIS-EQ,EQ,INF846K01Z12,1,0.01,2,,,0,0.00,,50833,132.70,199.04,,,3608,1,
NSE,CM,NSECM,11794,SAKSOFT LIMITED,SAKSOFT,SAKSOFT-EQ,EQ,INE667G01023,1,0.01,2,,,0,0.00,,594093,151.47,185.13,4100,Final Dividend - Rs. - 0.5500;31 Jul 2026,11794,1,
NSE,CM,NSECM,5549,ABM INTERNATIONAL LTD,ABMINTLLTD,ABMINTLLTD-EQ,EQ,INE251C01025,1,0.01,2,,,0,0.00,,307640,36.92,45.12,2200;2300,,5549,1,
NSE,CM,NSECM,24798,GROWWAMC - GROWWEV,GROWWEV,GROWWEV-EQ,EQ,INF666M01IH2,1,0.01,2,,,0,0.00,,2962506,25.32,37.98,,,24798,1,
NSE,CM,NSECM,11778,GOKALDAS EXPORTS LTD.,GOKEX,GOKEX-EQ,EQ,INE887G01027,1,0.05,2,,,0,0.00,,120387,664.40,996.60,2100,,11778,1,
NSE,CM,NSECM,2664,PIDILITE INDUSTRIES LTD,PIDILITIND,PIDILITIND-EQ,EQ,INE318A01026,1,0.10,2,,,0,0.00,,63101,1413.90,1727.90,2100,Final Dividend - Rs. - 11.5000;23 Jul 2026,2664,1,
NSE,CM,NSECM,759397,SOLEX ENERGY LIMITED,SOLEX,SOLEX-EQ,EQ,INE880Y01017,1,0.10,2,,,0,0.00,,106608,750.40,1125.60,,,759397,1,
NSE,CM,NSECM,10661,PONNIE SUGARS (ERODE) LTD,PONNIERODE,PONNIERODE-EQ,EQ,INE838E01017,1,0.05,2,,,0,0.00,,281167,252.80,379.20,,,10661,1,
NSE,CM,NSECM,762658,ELCID INVESTMENTS LTD.,ELCIDIN,ELCIDIN-EQ,EQ,INE927X01018,1,5.00,2,,,0,0.00,,912,87600.00,131400.00,2300,Final Dividend - Rs. - 25.0000;24 Jul 2026,762658,1,
NSE,CM,NSECM,1826,KAMAT HOTELS (I) LTD,KAMATHOTEL,KAMATHOTEL-EQ,EQ,INE967C01018,1,0.01,2,,,0,0.00,,591310,135.29,202.93,,,1826,1,
NSE,CM,NSECM,29439,SUPREME HOLDIN N HOSP I L,SUPREME,SUPREME-EQ,EQ,INE822E01011,1,0.01,2,,,0,0.00,,1263751,36.22,54.32,2100,,29439,1,
NSE,CM,NSECM,9685,TRIDENT LIMITED,TRIDENT,TRIDENT-EQ,EQ,INE064C01022,1,0.01,2,,,0,0.00,,3979940,20.10,30.14,,,9685,1,
NSE,CM,NSECM,3384,SWARAJ ENGINES LTD,SWARAJENG,SWARAJENG-EQ,EQ,INE277A01016,1,0.10,2,,,0,0.00,,28016,2855.20,4282.80,,,3384,1,
NSE,CM,NSECM,19933,EDELAMC - EGOLD,EGOLD,EGOLD-EQ,EQ,INF754K01SE6,1,0.05,2,,,0,0.00,,696817,114.80,172.20,,,19933,1,
NSE,CM,NSECM,380,BOMBAY BURMAH TRADING COR,BBTC,BBTC-EQ,EQ,INE050A01025,1,0.10,2,,,0,0.00,,68515,1166.60,1749.80,,,380,1,
NSE,CM,NSECM,13693,INFOMEDIA PRESS LIMITED,INFOMEDIA,INFOMEDIA-EQ,EQ,INE669A01022,1,0.01,2,,,0,0.00,,1641348,4.46,6.68,100;1500;2200;2300,,13693,1,
NSE,CM,NSECM,15414,TITAGARH RAIL SYSTEMS LTD,TITAGARH,TITAGARH-EQ,EQ,INE615H01020,1,0.05,2,,,0,0.00,,122013,655.60,983.30,2100,,15414,1,
NSE,CM,NSECM,24870,INVENTURE GRO & SEC LTD,INVENTURE,INVENTURE-EQ,EQ,INE878H01024,1,0.01,2,,,0,0.00,,34334998,0.72,1.06,,,24870,1,
NSE,CM,NSECM,7942,ICICIPRAMC - ICICISILVE,SILVERIETF,SILVERIETF-EQ,EQ,INF109KC1Y56,1,0.01,2,,,0,0.00,,452950,176.44,264.66,,,7942,1,
NSE,CM,NSECM,14786,MIRAEAMC - MANV30F,LOWVOL,LOWVOL-EQ,EQ,INF769K01JU9,1,0.01,2,,,0,0.00,,75642,165.11,247.65,,,14786,1,
NSE,CM,NSECM,1901,CUMMINS INDIA LTD,CUMMINSIND,CUMMINSIND-EQ,EQ,INE298A01020,1,0.50,2,,,0,0.00,,17739,5040.50,6160.50,2100,,1901,1,
NSE,CM,NSECM,757817,MOTILALAMC - MOMIDMTM,MOMIDMTM,MOMIDMTM-EQ,EQ,INF247L01FQ0,1,0.01,2,,,0,0.00,,253096,49.89,74.83,,,757817,1,
NSE,CM,NSECM,21501,SIS LIMITED,SIS,SIS-EQ,EQ,INE285J01028,1,0.05,2,,,0,0.00,,228482,350.05,525.05,2100,,21501,1,
NSE,CM,NSECM,641,DILIGENT MEDIA CORP LTD.,DNAMEDIA,DNAMEDIA-EQ,EQ,INE016M01021,1,0.01,2,,,0,0.00,,3849051,2.24,3.34,100;2200;2300,,641,1,
NSE,CM,NSECM,22717,ENTERO HEALTHCARE SOLU L,ENTERO,ENTERO-EQ,EQ,INE010601016,1,0.10,2,,,0,0.00,,81290,983.70,1475.50,,,22717,1,
NSE,CM,NSECM,13451,RATNAMANI MET & TUB LTD.,RATNAMANI,RATNAMANI-EQ,EQ,INE703B01027,1,0.10,2,,,0,0.00,,41703,1915.60,2873.40,,Final Dividend - Rs. - 10.0000;11 Aug 2026,13451,1,
NSE,CM,NSECM,759007,ATLANTA ELECTRICALS LTD,ATLANTAELE,ATLANTAELE-EQ,EQ,INE0Z4F01028,1,0.10,2,,,0,0.00,,62823,1510.40,1669.20,201,,759007,1,
NSE,CM,NSECM,27213,ENVIRO INFRA ENGINEERS L,EIEL,EIEL-EQ,EQ,INE0LLY01014,1,0.01,2,,,0,0.00,,454095,176.13,264.19,,,27213,1,
NSE,CM,NSECM,11667,DWARIKESH SUGAR IND LTD,DWARKESH,DWARKESH-EQ,EQ,INE366A01041,1,0.01,2,,,0,0.00,,2308855,34.65,51.97,,Final Dividend - Rs. - 0.1000;30 Jul 2026,11667,1,
NSE,CM,NSECM,11880,JSW HOLDINGS LIMITED,JSWHL,JSWHL-EQ,EQ,INE824G01012,1,1.00,2,,,0,0.00,,9200,9779.00,11951.00,2100,,11880,1,
NSE,CM,NSECM,15377,PUDUMJEE PAPER PRO. LTD,PDMJEPAPER,PDMJEPAPER-EQ,EQ,INE865T01018,1,0.01,2,,,0,0.00,,1090214,73.38,110.06,,,15377,1,
NSE,CM,NSECM,1412,AGI GREENPAC LIMITED,AGI,AGI-EQ,EQ,INE415A01038,1,0.05,2,,,0,0.00,,148608,538.30,807.40,,,1412,1,
NSE,CM,NSECM,128,ROUTE MOBILE LIMITED,ROUTE,ROUTE-EQ,EQ,INE450U01017,1,0.05,2,,,0,0.00,,175840,454.85,682.25,,Interim Dividend - Rs. - 4.0000;29 Jul 2026,128,1,
NSE,CM,NSECM,1964,TRENT LTD,TRENT,TRENT-EQ,EQ,INE849A01020,1,0.10,2,,,0,0.00,,34127,2601.50,3179.50,2100,,1964,1,
NSE,CM,NSECM,11884,MAN INDUSTRIES (I) LTD.,MANINDS,MANINDS-EQ,EQ,INE993A01026,1,0.05,2,,,0,0.00,,189623,421.90,632.80,4100,,11884,1,
NSE,CM,NSECM,6944,GANESHA ECOSPHERE LIMITED,GANECOS,GANECOS-EQ,EQ,INE845D01014,1,0.05,2,,,0,0.00,,82664,967.55,1451.25,2100;3200;3500,,6944,1,
NSE,CM,NSECM,18371,NAGA DHUNSERI GROUP LTD,NDGL,NDGL-EQ,EQ,INE756C01015,1,0.10,2,,,0,0.00,,32698,2219.60,3329.40,2200;2300,,18371,1,
NSE,CM,NSECM,2792,EASY TRIP PLANNERS LTD,EASEMYTRIP,EASEMYTRIP-EQ,EQ,INE07O001026,1,0.01,2,,,0,0.00,,14638333,5.47,8.19,2200,,2792,1,
NSE,CM,NSECM,7422,MOTILALAMC - MONQ50,MONQ50,MONQ50-EQ,EQ,INF247L01AU3,1,0.01,2,,,0,0.00,,479872,94.79,142.17,,,7422,1,
NSE,CM,NSECM,25780,APL APOLLO TUBES LTD,APLAPOLLO,APLAPOLLO-EQ,EQ,INE702C01027,1,0.10,2,,,0,0.00,,54697,1640.60,2005.00,,,25780,1,
NSE,CM,NSECM,199,MAS FINANCIAL SERV LTD,MASFIN,MASFIN-EQ,EQ,INE348L01012,1,0.05,2,,,0,0.00,,318812,250.85,376.25,,,199,1,
NSE,CM,NSECM,6364,NATIONAL ALUMINIUM CO LTD,NATIONALUM,NATIONALUM-EQ,EQ,INE139A01034,1,0.05,2,,,0,0.00,,290186,309.55,378.25,4300,,6364,1,
NSE,CM,NSECM,14111,NETWORK18 MEDIA & INV LTD,NETWORK18,NETWORK18-EQ,EQ,INE870H01013,1,0.01,2,,,0,0.00,,3492629,22.90,34.34,2200,,14111,1,
NSE,CM,NSECM,17520,RATTANINDIA POWER LIMITED,RTNPOWER,RTNPOWER-EQ,EQ,INE399K01017,1,0.01,2,,,0,0.00,,11583317,6.91,10.35,2100,,17520,1,
